person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
32,41464,Mortgage,16,Debtconsolidation,A,3500,8.32,0,0.08,N,9
21,45000,Rent,3,Medical,A,9000,8.49,0,0.2,N,3
29,85000,Rent,3,Debtconsolidation,A,14000,5.42,0,0.16,N,5
41,47000,Rent,2,Personal,A,5000,7.51,0,0.11,N,11
37,120996,Mortgage,14,Homeimprovement,A,4000,7.66,0,0.03,N,15
NULL,35000,Rent,5,Debtconsolidation,,16000,12.73,0,0.15,Y,4
39,105000,Mortgage,1,Debtconsolidation,A,9000,9.32,0,0.09,N,12
47,30000,Rent,5,Debtconsolidation,B,8000,12.18,1,0.27,N,11
23,72000,Rent,7,Personal,A,3000,7.43,0,0.04,N,2
26,135000,Mortgage,11,Education,A,6700,6.03,0,0.05,N,4
23,38000,Rent,3,Medical,C,4000,14.26,0,0.11,N,4
42,13200,Rent,4,Venture,C,2500,NULL,1,0.19,Y,15
NULL,47000,Own,8,Venture,A,6000,7.9,0,NULL,N,10
22,16320,Rent,0,Debtconsolidation,B,5000,12.53,1,0.31,N,2
21,80000,Rent,3,Venture,A,15000,NULL,0,0.19,N,2
28,35000,Own,3,Venture,B,10400,11.71,0,0.3,N,8
23,33276,Rent,4,Education,C,6000,11.03,0,0.18,Y,4
25,60000,Rent,5,Homeimprovement,A,10000,7.14,0,0.17,N,4
27,30000,Rent,5,Personal,C,6575,13.49,1,0.22,N,9
32,59000,Rent,6,Education,B,3500,NULL,1,0.06,N,9
27,116000,Own,3,Medical,A,6000,7.29,0,0.05,N,7
22,43200,Mortgage,NULL,Venture,A,7975,7.49,0,0.18,N,2
21,NULL,Rent,3,,B,6000,7.29,0,0.17,N,10
24,183000,Mortgage,2,Medical,B,20000,11.49,0,0.11,N,3
24,52000,Own,8,Personal,A,5000,7.4,0,0.1,N,2
45,47000,Rent,4,Medical,B,2800,9.62,0,0.06,N,11
32,130000,Mortgage,13,Education,A,7500,7.29,0,0.06,N,6
23,42000,Own,7,Personal,B,4400,11.89,0,0.1,N,4
24,50000,Mortgage,2,Homeimprovement,A,7000,5.42,0,0.14,N,3
23,36000,Rent,5,Venture,B,7000,10.65,0,0.19,N,2
23,69000,Mortgage,0,Education,B,8000,10.95,0,0.12,N,2
35,30555,Rent,4,Medical,C,4500,13.22,0,0.15,N,10
21,30000,Rent,5,Education,B,8000,NULL,0,0.27,N,2
21,50000,Rent,5,Venture,B,8500,10.65,0,0.17,N,2
28,80000,Mortgage,13,Personal,B,21000,11.36,0,0.26,N,7
28,47200,Rent,3,Personal,B,10000,9.99,0,0.21,N,8
26,38004,Rent,3,Medical,C,10000,13.48,0,0.26,N,3
23,50000,Rent,6,Education,E,6400,20.2,0,0.13,N,2
26,25000,Own,0,Venture,C,7400,NULL,0,0.3,N,2
30,60000,Rent,1,Debtconsolidation,B,5000,NULL,0,0.08,N,7
26,24000,Rent,5,Venture,A,4500,5.79,0,0.19,N,3
24,39000,Rent,0,Debtconsolidation,A,3250,8.94,1,0.08,N,2
33,44000,Rent,3,Homeimprovement,B,2725,12.18,1,0.06,N,7
23,63900,Rent,7,Debtconsolidation,D,5000,15.99,1,0.08,N,2
26,65000,Rent,0,Personal,A,5000,5.99,0,0.08,N,3
21,42000,Mortgage,3,Education,B,13750,11.36,0,0.33,N,4
28,70900,Mortgage,12,Education,D,25000,15.37,0,0.35,Y,6
22,32352,Mortgage,6,Homeimprovement,C,1000,15.27,1,0.03,Y,2
24,40000,Rent,5,Debtconsolidation,A,10000,7.88,0,0.25,N,3
31,24000,Rent,0,Homeimprovement,B,1500,11.86,1,0.06,N,10
27,62000,Mortgage,1,Homeimprovement,B,3275,9.33,0,0.05,N,8
31,45500,Mortgage,5,Venture,B,7500,11.49,0,0.16,N,5
39,116000,Rent,1,Venture,C,8000,15.27,1,0.07,N,11
23,84000,Own,7,Education,A,17500,8.9,0,0.21,N,3
36,48000,Mortgage,17,Venture,A,10000,9.63,0,0.21,N,14
27,46800,Mortgage,NULL,Medical,D,8000,15.7,1,0.17,N,8
27,49536,Own,11,Medical,B,12000,10.38,0,0.24,N,10
26,38000,Mortgage,1,Homeimprovement,A,8875,7.51,0,0.23,N,2
22,62000,Mortgage,2,Education,D,7500,13.87,0,0.12,N,3
22,35000,Rent,6,Medical,B,5000,NULL,0,0.14,N,4
31,82116,Mortgage,12,Homeimprovement,C,2800,12.68,0,0.03,Y,9
34,58000,Mortgage,18,Homeimprovement,A,4000,5.42,0,0.07,N,8
29,40000,Rent,NULL,Education,A,3500,12.61,0,NULL,Y,16
23,93000,Own,7,Venture,B,10000,9.88,0,0.11,N,3
30,47600,Mortgage,6,Education,B,23800,12.42,0,0.5,N,9
25,60000,Rent,5,Education,D,3000,17.58,0,0.05,Y,2
28,90000,Mortgage,5,Venture,B,25000,11.86,0,0.28,N,6
24,200004,Rent,5,Education,B,15000,10.59,0,0.07,N,4
23,26400,Rent,3,Education,D,5000,15.99,0,0.19,N,3
23,60000,Rent,2,Debtconsolidation,B,12800,10.59,0,0.21,N,4
38,140000,Mortgage,0,Homeimprovement,B,25000,9.99,0,0.18,N,12
25,185000,Mortgage,3,Education,A,12000,5.79,0,0.06,N,3
26,74000,Rent,3,Personal,B,9000,10,0,0.12,N,3
33,110000,Rent,3,Venture,C,10000,13.57,0,0.09,Y,9
27,90000,Rent,4,Venture,A,10000,7.49,0,0.11,N,9
24,87000,Mortgage,1,Venture,A,4000,6.03,0,0.05,N,2
26,65000,Mortgage,5,Debtconsolidation,A,5000,5.42,0,0.08,N,4
38,55000,Own,5,Homeimprovement,A,15600,7.9,0,0.28,N,15
21,15600,Rent,0,Medical,A,2000,7.9,0,0.13,N,2
35,20000,Rent,1,Education,B,5500,12.69,0,0.28,N,7
22,42996,Rent,3,Personal,C,4800,11.03,0,0.11,N,4
21,28776,Mortgage,NULL,Education,A,8000,8.9,0,0.28,N,4
42,82000,Rent,10,Venture,D,12000,13.24,0,0.15,Y,13
27,73000,Mortgage,11,Education,A,17000,7.88,0,0.23,N,6
25,80000,Rent,5,Venture,A,6000,8,0,0.07,N,4
21,30000,Rent,0,Debtconsolidation,A,1000,NULL,0,0.03,N,3
36,43200,Mortgage,13,Debtconsolidation,B,11000,NULL,0,0.25,N,12
24,21168,Rent,3,Venture,C,2800,14.22,0,0.13,Y,4
27,100000,Mortgage,11,,A,5000,7.9,1,0.15,,5
21,52000,Rent,5,Personal,B,1500,11.99,0,0.03,N,2
22,48000,Mortgage,0,Medical,A,5000,6.03,0,0.1,N,4
28,90000,Mortgage,12,Homeimprovement,C,12000,13.92,0,0.13,N,6
31,28000,Rent,1,Homeimprovement,D,3600,16.49,1,0.13,N,7
26,49000,Mortgage,10,Education,A,14000,7.88,0,0.29,N,2
47,77533,Mortgage,19,Education,B,25000,10.99,0,0.32,N,14
21,58800,Mortgage,5,Education,D,25000,14.09,0,0.43,N,2
29,218000,Mortgage,1,Debtconsolidation,F,25000,19.04,1,0.11,Y,9
29,40000,Rent,1,Education,A,3600,8.59,0,0.09,N,8
23,60000,Own,7,Venture,A,11500,NULL,0,0.19,N,4
25,100000,Mortgage,2,Education,D,15000,15.99,0,0.15,Y,3
26,55000,Rent,1,,C,10000,NULL,0,0.21,,3
23,50000,Mortgage,7,Debtconsolidation,F,13750,18.43,1,0.28,N,3
26,48000,Mortgage,0,Debtconsolidation,C,12000,NULL,0,0.25,N,3
27,61200,Mortgage,11,Medical,B,5000,11.86,1,0.07,N,5
30,110000,Own,14,Personal,C,12000,13.57,0,0.11,Y,10
21,35000,Rent,3,Venture,B,21000,12.53,1,0.6,N,4
33,42597,Rent,5,Venture,B,9000,10.37,0,0.21,N,5
22,50004,Rent,6,Personal,B,12000,10,0,0.24,N,2
31,81000,Rent,8,Venture,C,7000,13.61,0,0.09,Y,8
24,150000,Mortgage,3,Medical,C,15000,NULL,0,0.1,N,2
27,78200,Own,4,Medical,E,35000,17.99,1,0.38,Y,7
30,77000,Mortgage,2,Personal,B,25000,12.18,0,0.32,N,10
24,45000,Mortgage,2,,A,4000,7.51,0,0.11,,4
24,30000,Rent,2,Venture,A,3000,7.49,0,0.1,N,3
29,34000,Rent,0,Venture,B,3500,12.69,0,0.1,N,8
30,66000,Mortgage,8,Education,A,6000,7.68,0,0.09,N,8
22,64000,Mortgage,3,Debtconsolidation,B,14400,11.71,1,0.23,N,2
26,45000,Rent,5,Education,D,8000,18.25,0,0.18,N,2
37,33280,Rent,2,Venture,C,8400,13.92,0,0.25,Y,17
21,35000,Mortgage,5,Personal,B,6900,12.42,0,0.2,N,3
31,52000,Mortgage,0,Venture,B,25000,10.71,0,0.48,N,7
28,150000,Mortgage,6,Venture,A,10000,8.07,0,0.07,N,8
22,29000,Rent,5,Venture,B,6000,10.25,0,0.21,N,2
NULL,41160,Rent,2,Debtconsolidation,A,6500,13.57,0,NULL,Y,2
28,75000,Rent,13,Homeimprovement,C,20000,13.16,0,0.27,N,9
22,72000,Rent,5,Education,A,6400,6.91,0,0.09,N,2
37,24000,Rent,2,Debtconsolidation,C,5000,14.65,0,0.21,Y,15
26,108000,Rent,3,Homeimprovement,D,13000,15.99,1,0.12,Y,3
22,72000,Rent,6,Personal,D,NULL,6.62,0,0.09,,2
29,69000,Mortgage,5,Homeimprovement,A,14000,7.51,0,0.2,N,5
24,42000,Rent,2,Education,A,10000,7.88,0,0.24,N,3
23,58600,Mortgage,6,Personal,A,7800,7.9,0,0.13,N,4
23,60000,Rent,1,Debtconsolidation,A,6000,NULL,0,0.1,N,2
22,41500,Rent,3,Venture,D,7000,15.7,1,0.17,Y,3
22,65000,Rent,3,Debtconsolidation,C,2000,14.27,0,0.03,Y,4
27,38300,Mortgage,2,Personal,B,6000,10.99,1,0.16,N,10
29,80000,Mortgage,13,Education,A,10000,7.9,0,0.13,N,9
25,64000,Rent,7,Debtconsolidation,D,8000,15.28,1,0.13,Y,4
27,168000,Mortgage,5,Debtconsolidation,F,24000,17.26,1,0.14,N,9
24,55164,Rent,8,Personal,C,25000,13.22,1,0.45,Y,4
25,195054,Mortgage,9,Homeimprovement,B,10000,10.59,0,0.05,N,2
28,42000,Own,1,Venture,C,15000,13.47,0,0.36,N,9
25,30004,Rent,3,Debtconsolidation,D,3800,14.84,1,0.13,N,2
23,65000,Mortgage,3,Personal,A,8000,7.14,0,0.12,N,4
26,42000,Rent,10,Medical,B,3000,11.83,0,0.07,N,2
28,96636,Mortgage,10,Medical,A,30000,8.49,0,0.31,N,5
28,39000,Rent,3,Venture,B,9900,10.95,0,0.25,N,6
29,53590,Mortgage,2,Homeimprovement,B,11225,11.14,0,0.21,N,7
37,75000,Rent,3,Venture,C,10000,NULL,0,0.13,Y,15
24,15600,Rent,3,Medical,E,4000,16.32,1,0.26,N,2
37,21600,Rent,4,Medical,D,3800,NULL,1,0.18,N,11
21,35760,Mortgage,5,Homeimprovement,E,2400,NULL,1,0.07,N,3
32,25404,Rent,16,Education,C,9950,12.68,1,0.39,Y,7
21,57000,Rent,6,Education,A,4000,7.49,0,0.07,N,4
31,90000,Mortgage,11,Education,A,12000,6.92,0,0.13,N,5
23,106921,Mortgage,6,Medical,B,30000,9.99,0,0.28,N,3
37,60000,Mortgage,4,Debtconsolidation,C,12000,12.73,0,0.2,N,15
24,72000,Rent,4,Medical,B,15000,10.99,0,0.21,N,4
26,30720,Rent,4,Debtconsolidation,B,10000,11.49,1,0.33,N,3
24,28000,Rent,0,Medical,A,5000,7.68,0,0.18,N,3
23,48000,Rent,3,,B,NULL,8.49,0,0.08,N,5
28,30000,Mortgage,8,Debtconsolidation,A,3000,7.29,0,0.1,N,7
25,48000,Rent,0,Medical,C,12000,13.49,0,0.25,Y,2
28,40000,Mortgage,2,Venture,B,5000,NULL,0,0.13,N,10
33,42000,Mortgage,NULL,,A,10000,13.43,0,0.16,Y,2
38,12000,Own,NULL,Debtconsolidation,A,4800,7.29,1,0.4,N,12
27,100000,Rent,7,Personal,E,15600,17.88,0,0.16,Y,6
28,47004,Mortgage,12,Medical,C,10000,13.61,1,0.21,N,10
22,65700,Rent,7,Personal,B,6800,10.37,0,0.1,N,3
28,65000,Mortgage,2,Venture,A,2500,5.99,0,0.04,N,7
24,36500,Mortgage,3,Venture,B,2500,10.37,0,0.07,N,3
36,35000,Own,1,Venture,B,6000,11.49,0,0.17,N,13
48,30000,Mortgage,21,Homeimprovement,B,2100,12.42,0,0.07,N,14
22,45000,Mortgage,5,Medical,B,6500,10.65,0,0.14,N,4
25,54000,Mortgage,2,Personal,B,4000,11.11,0,0.07,N,3
28,40800,Mortgage,12,Education,A,6700,6.99,0,0.16,N,8
24,92341,Rent,9,Homeimprovement,A,12000,7.51,0,0.13,N,3
21,21600,,6,Education,,3000,5.79,0,0.04,N,3
26,120000,Mortgage,0,Education,A,6000,NULL,0,0.05,N,2
35,35000,Mortgage,4,Medical,C,5200,15.23,0,0.15,N,6
30,52800,Mortgage,14,Venture,A,15000,5.99,0,0.28,N,5
24,42000,Rent,2,Homeimprovement,C,4000,12.73,1,0.1,Y,3
31,34000,Rent,3,Education,A,5000,5.42,0,0.15,N,7
27,62400,Mortgage,12,Medical,A,12000,5.42,0,0.19,N,6
22,72955,Mortgage,6,Personal,B,7500,NULL,1,0.1,N,2
25,30000,Rent,6,Debtconsolidation,B,8000,10.74,0,0.27,N,3
34,40000,Rent,2,Venture,C,13200,NULL,1,0.33,Y,6
24,110000,Rent,1,Personal,B,20000,10.38,0,0.18,N,4
26,22480,Rent,0,Homeimprovement,A,7000,8,1,0.31,N,4
32,74000,Mortgage,0,Personal,A,1800,8.94,0,0.02,N,10
23,51000,Own,7,Venture,A,6000,5.42,0,0.12,N,2
25,57000,Rent,1,Homeimprovement,B,5500,10.99,0,0.1,N,4
24,58000,Mortgage,8,Debtconsolidation,A,3000,5.42,0,0.05,N,4
27,90000,Rent,11,Personal,B,16000,8.88,0,0.18,N,9
30,70000,Rent,6,Personal,B,5000,11.71,0,0.07,N,5
32,101000,Rent,3,Medical,B,20000,10.75,0,0.2,N,8
22,69500,Rent,6,Debtconsolidation,B,6000,10.65,0,0.09,N,4
26,64900,Rent,4,Medical,B,13625,NULL,0,0.21,N,3
29,40000,Own,0,Medical,A,5000,5.42,0,0.13,N,5
39,121200,Mortgage,16,Venture,A,1450,6.76,0,0.01,N,17
23,75000,Rent,4,Personal,B,5000,NULL,0,0.07,N,4
29,127000,Mortgage,1,Medical,B,24250,11.36,0,0.19,N,10
23,75000,Mortgage,4,Education,A,8000,8.59,0,0.11,N,2
27,110000,Rent,6,Education,C,16000,15.27,0,0.15,N,8
26,36000,Rent,7,Venture,E,10750,16,0,0.3,Y,4
29,76200,Mortgage,13,Education,A,20000,6.91,0,0.26,N,7
24,42000,Mortgage,NULL,Personal,E,18250,16.82,1,0.43,Y,4
43,59004,Mortgage,13,Personal,D,15000,NULL,1,0.25,Y,13
29,61000,Mortgage,9,Homeimprovement,B,15000,9.88,1,0.25,N,9
21,37500,Mortgage,5,Personal,A,12000,5.79,0,0.32,N,2
37,52000,Mortgage,3,Debtconsolidation,B,6000,8.88,0,0.12,N,16
25,78200,Rent,9,Medical,E,12000,16.4,1,0.13,N,4
30,92001,Rent,3,Venture,A,5000,NULL,0,0.05,N,6
25,76000,Mortgage,9,Personal,C,6000,12.98,0,0.08,Y,2
28,140000,Mortgage,11,Homeimprovement,B,5000,11.49,0,0.04,N,9
24,65000,Rent,2,Debtconsolidation,B,6400,10.65,0,0.1,N,2
27,35000,Rent,0,Debtconsolidation,B,3000,NULL,0,0.09,N,8
24,60000,Rent,2,Debtconsolidation,A,6400,NULL,0,0.11,N,4
22,40000,Mortgage,5,Medical,B,8000,10.74,0,0.2,N,3
23,45378,Mortgage,7,Personal,A,6000,5.79,0,0.13,N,2
37,135000,Rent,1,Venture,A,10000,7.74,0,0.07,N,13
31,70000,Mortgage,5,Education,A,4000,6.54,0,0.06,N,7
27,53000,Mortgage,3,Education,C,6400,13.11,0,0.12,Y,8
36,33600,Rent,3,Education,B,12000,11.36,1,0.36,N,16
23,45000,Mortgage,6,Medical,B,5600,11.71,0,0.12,N,3
25,45000,Rent,3,Medical,C,10000,12.87,0,0.22,Y,3
39,78200,Rent,18,Medical,D,24250,16,1,0.26,Y,13
24,71000,Mortgage,6,Medical,B,10000,10.36,0,0.14,N,4
29,66000,Mortgage,10,Debtconsolidation,B,7000,9.91,0,0.11,N,10
23,85000,Mortgage,4,Education,A,3000,6.03,0,0.04,N,3
22,27996,Own,5,Medical,A,5000,5.79,0,0.18,N,2
29,36000,Rent,0,Medical,C,5000,NULL,0,0.14,Y,5
22,22000,Mortgage,3,Venture,A,6500,NULL,0,0.3,N,4
26,93492,Rent,0,Debtconsolidation,B,20000,9.45,0,0.21,N,4
22,37740,Rent,6,Medical,A,7000,NULL,0,0.19,N,3
24,74700,Mortgage,4,Venture,B,19750,11.12,0,0.26,N,3
36,192000,Other,11,Venture,B,20000,11.48,0,0.1,N,17
24,300000,Mortgage,8,Debtconsolidation,B,5400,11.78,0,NULL,,4
NULL,99000,Mortgage,1,Personal,B,10000,6.17,0,NULL,N,3
24,36000,Mortgage,8,Personal,A,4800,6.91,0,0.13,N,3
26,37500,Rent,3,Education,D,10000,14.91,0,0.27,Y,3
32,52500,Mortgage,9,Homeimprovement,C,7000,12.99,0,0.13,N,9
26,45000,Mortgage,6,Medical,,3500,15.28,NULL,0.05,Y,3
24,46800,Rent,4,Debtconsolidation,A,14000,7.88,0,0.3,N,4
28,44000,Rent,7,Debtconsolidation,F,14000,19.04,1,0.32,N,10
30,40000,Rent,NULL,Venture,A,15000,13.49,0,NULL,Y,4
21,33000,Mortgage,2,Homeimprovement,A,3250,7.14,1,0.1,N,3
27,34000,Rent,3,Venture,C,10000,13.49,1,0.29,N,10
22,58608,Rent,4,Personal,A,10000,7.51,0,0.17,N,4
40,108000,Mortgage,7,Debtconsolidation,D,6000,17.27,1,0.06,N,16
30,54000,Mortgage,3,Education,C,5000,12.61,1,0.09,Y,10
27,39000,Mortgage,11,Homeimprovement,E,5000,18.79,1,0.13,N,6
25,69000,Mortgage,7,Homeimprovement,A,9600,7.49,0,0.14,N,3
24,79631,Rent,NULL,Personal,D,13600,12.42,NULL,0.17,N,9
24,24000,Rent,0,Medical,B,1800,11.26,0,0.07,N,2
30,54000,Rent,8,Homeimprovement,A,10000,6.17,0,0.19,N,10
40,32878,Rent,6,Homeimprovement,C,13775,12.98,1,0.42,N,11
30,90000,Mortgage,14,Medical,A,18000,8.49,0,0.2,N,9
28,58600,Other,1,Homeimprovement,A,4550,8,0,0.08,N,8
29,37000,Rent,1,Medical,C,10000,12.53,0,0.27,N,5
46,60350,Rent,3,Personal,A,10000,8.94,0,0.17,N,17
24,75360,Own,4,Venture,A,7000,7.49,0,0.09,N,3
37,44004,Rent,2,Personal,C,9200,12.84,1,0.21,N,13
23,66000,Rent,6,Venture,A,24000,NULL,1,0.36,N,4
24,16800,Rent,NULL,,B,1000,9.63,0,NULL,N,3
27,61200,Mortgage,NULL,Homeimprovement,B,5700,11.12,0,0.09,N,6
28,75000,Mortgage,11,Personal,A,3000,7.9,1,0.04,N,8
29,14400,Rent,3,Education,D,1000,16.32,1,0.07,Y,8
23,55000,Mortgage,7,Debtconsolidation,A,3850,5.42,0,0.07,N,2
23,99996,Rent,3,Debtconsolidation,A,22000,7.88,0,0.22,N,4
23,100000,Own,0,Venture,C,1000,14.26,0,0.01,N,3
28,126000,Mortgage,2,Homeimprovement,B,12000,11.71,0,0.1,N,7
21,146000,,5,Debtconsolidation,C,1700,6.76,NULL,0.02,N,4
22,62000,Mortgage,6,Education,A,1500,6.91,0,0.02,N,2
50,30000,Rent,8,Venture,C,5000,12.84,0,0.17,Y,15
25,132000,Rent,4,Homeimprovement,C,10000,12.84,0,0.08,Y,3
25,120000,Mortgage,9,Personal,B,10000,10.37,0,0.08,N,3
29,48000,Mortgage,6,Debtconsolidation,C,15000,13.98,0,0.31,N,10
22,32244,Rent,2,Venture,B,11100,12.21,1,0.34,N,3
28,110000,Mortgage,7,Homeimprovement,B,10750,11.86,0,0.1,N,9
24,58668,Rent,8,Medical,D,6000,NULL,NULL,0.12,Y,4
22,30000,Rent,1,Medical,A,10000,9.63,1,0.33,N,4
38,60000,Mortgage,9,Venture,A,10000,7.51,0,0.17,N,14
32,92000,Mortgage,1,Education,B,5000,NULL,0,0.05,N,8
30,150000,Mortgage,2,Homeimprovement,D,12000,11.86,0,0.08,Y,8
23,25000,Rent,0,Personal,A,5500,9.32,0,0.22,N,4
36,42000,Mortgage,2,Venture,B,6000,10.59,0,0.14,N,13
27,140000,Rent,4,Education,A,20000,7.9,0,0.14,N,6
23,72000,Rent,3,Medical,A,10800,7.88,0,0.15,N,2
28,42000,Rent,4,Venture,C,6000,11.78,0,0.14,Y,10
27,20000,Rent,2,Medical,B,4000,10.65,0,0.2,N,8
27,32000,Rent,4,Medical,B,9000,11.48,1,0.28,N,8
24,30000,Mortgage,3,Debtconsolidation,C,4500,14.72,0,0.15,Y,4
23,33004,Own,5,Education,A,5000,8.59,0,0.15,N,4
24,40000,Rent,6,Education,A,5000,6.17,0,0.13,N,2
37,85000,Rent,21,Venture,A,1200,8.9,0,0.01,N,13
28,51000,Rent,2,Education,E,16000,16.32,1,0.31,Y,9
41,37000,Mortgage,3,Venture,C,6000,12.99,0,0.16,N,11
37,21600,Rent,7,Medical,B,3000,12.18,0,0.14,N,14
43,36000,Mortgage,5,Venture,B,5000,9.91,0,0.14,N,17
38,30000,Rent,0,Personal,D,15000,14.61,1,0.5,Y,15
23,100000,Other,1,Education,B,15000,NULL,0,0.15,N,2
28,110004,Mortgage,2,Homeimprovement,B,15000,NULL,0,0.14,N,6
27,80000,Own,11,Education,B,5000,11.14,0,0.06,N,7
22,18996,Rent,3,Personal,D,3200,15.28,1,0.17,N,2
23,103000,Mortgage,1,Personal,E,20000,17.04,0,0.19,N,2
25,11000,Rent,3,Medical,B,3400,NULL,1,0.31,N,2
33,NULL,Mortgage,6,Medical,,3900,10.99,0,0.09,N,2
23,82500,Mortgage,0,Education,A,5000,8.49,0,0.06,N,4
30,85000,Rent,1,Personal,E,24000,16.82,1,0.28,N,8
24,56000,Rent,3,Education,D,20000,14.61,1,0.36,Y,4
24,24000,Rent,0,Medical,B,5375,10.99,0,0.22,N,3
41,55000,Rent,4,Homeimprovement,B,4200,12.69,0,0.08,N,16
21,21000,Rent,5,Medical,F,5000,20.89,1,0.24,N,2
25,54000,Rent,2,Personal,B,10000,11.46,0,0.19,N,4
29,65000,Mortgage,9,Personal,A,6000,6.99,0,0.09,N,10
23,96000,Rent,7,Education,B,10000,10.65,0,0.1,N,3
32,188000,Rent,14,Debtconsolidation,B,25000,10.62,1,0.13,N,5
27,96996,Mortgage,11,Debtconsolidation,B,1500,10.95,0,0.02,N,10
23,100000,Mortgage,7,Education,D,15000,16,0,0.15,Y,2
23,54996,Rent,8,Education,D,15000,14.83,0,0.27,N,2
38,53052,Rent,0,Medical,B,8000,NULL,0,0.15,N,13
33,37000,Mortgage,2,Personal,B,13000,10.36,0,0.35,N,7
29,45000,Rent,4,Education,A,8700,7.88,0,0.19,N,9
37,48000,Rent,0,Personal,B,2500,9.62,0,0.05,N,12
23,77004,Mortgage,7,Venture,A,6000,7.88,0,0.08,N,2
27,56000,Rent,3,Medical,A,12000,NULL,0,0.21,N,8
32,105000,Rent,3,Homeimprovement,C,3000,NULL,0,0.03,N,10
23,55000,Mortgage,5,Debtconsolidation,C,8000,13.85,0,0.15,N,4
27,151000,Mortgage,11,Debtconsolidation,D,20000,14.74,1,0.13,Y,9
27,70000,Rent,3,Medical,C,20000,NULL,0,0.29,N,5
26,61200,Rent,3,Homeimprovement,A,7150,6.99,0,0.12,N,2
22,39396,Mortgage,1,Education,A,5000,6.62,0,0.13,N,4
42,57000,Rent,4,Medical,C,15000,13.43,0,0.26,Y,12
34,65000,Mortgage,3,Education,E,10000,NULL,0,0.15,N,8
27,60000,Rent,0,Venture,B,20000,12.21,1,0.33,N,5
33,44000,Mortgage,6,Debtconsolidation,D,4500,14.74,1,0.1,N,10
22,60000,Mortgage,5,Debtconsolidation,C,12500,13.11,0,0.21,Y,2
22,32001,Rent,4,Venture,D,6000,NULL,0,0.19,Y,3
32,65000,Rent,4,Venture,C,20000,13.8,1,0.31,Y,6
23,NULL,Rent,8,Debtconsolidation,A,6000,NULL,0,0.2,N,3
28,40000,Rent,0,Education,B,10000,12.42,0,0.25,N,5
25,54000,Mortgage,2,Homeimprovement,A,13000,6.92,0,0.24,N,4
33,57700,Rent,17,Homeimprovement,C,4000,NULL,1,0.07,Y,7
23,32000,Rent,4,Education,A,6400,8.9,0,0.2,N,4
27,45000,Rent,0,Personal,C,7500,12.73,0,0.17,Y,6
23,72000,Rent,2,Venture,C,9000,13.47,0,0.13,N,3
25,85000,Mortgage,9,Venture,A,4000,7.88,0,0.05,N,2
22,78700,Mortgage,6,Debtconsolidation,A,7000,7.68,1,0.09,N,3
30,85000,Mortgage,14,Medical,A,6000,5.42,0,0.07,N,8
22,40000,Rent,2,Education,C,8000,12.99,0,0.2,N,2
35,80000,Rent,1,Debtconsolidation,C,20000,13.98,0,0.25,Y,7
23,18000,Rent,1,Homeimprovement,D,3000,15.99,1,0.17,Y,2
25,100000,Rent,9,Homeimprovement,C,20000,13.06,0,0.2,Y,2
30,110000,Mortgage,5,Venture,B,25000,11.12,0,0.23,N,9
29,60000,Rent,1,Homeimprovement,B,6000,10.01,0,0.1,N,10
24,55160,Rent,0,Education,A,3000,8.9,1,0.05,N,3
23,24000,Rent,2,Medical,B,2800,11.49,1,0.12,N,3
25,48000,Mortgage,3,Debtconsolidation,C,1400,14.79,0,0.03,N,3
25,120000,Mortgage,5,Homeimprovement,A,21000,7.9,0,0.17,N,2
25,90000,Mortgage,9,Homeimprovement,A,10000,5.42,0,0.11,N,4
32,40320,Rent,4,Medical,C,8700,12.61,0,0.22,Y,5
22,68000,Mortgage,6,Education,A,3500,6.39,0,0.05,N,4
26,107900,Mortgage,10,Medical,A,8000,NULL,0,0.2,,7
22,44000,Rent,NULL,Personal,D,4500,14.46,1,0.1,Y,2
28,NULL,Rent,5,Personal,C,7500,12.69,0,NULL,N,2
32,41000,Rent,17,Medical,C,3000,NULL,0,0.07,Y,7
34,36000,Rent,3,Venture,C,3600,13.49,0,0.1,Y,7
25,21996,Rent,3,Homeimprovement,C,8000,13.98,1,0.36,Y,2
21,42000,Rent,5,Debtconsolidation,B,3500,10.37,0,0.08,N,4
28,65000,Mortgage,2,Medical,A,7500,7.29,0,0.12,N,8
24,120000,Mortgage,8,Personal,C,20000,12.99,0,0.17,Y,2
36,53800,Mortgage,20,Debtconsolidation,D,18200,18.25,1,0.34,Y,12
33,21996,Rent,0,Venture,C,9250,12.87,1,0.42,Y,8
26,60000,Mortgage,7,Education,A,16000,7.9,0,0.27,N,2
24,40000,Rent,7,Personal,C,3000,NULL,0,0.07,Y,4
23,65000,Mortgage,0,Medical,A,10200,7.9,0,0.16,N,3
30,36000,Mortgage,2,Debtconsolidation,B,13500,9.91,0,0.38,N,5
30,250000,Mortgage,1,Debtconsolidation,B,5000,9.01,0,0.02,N,8
24,30000,Rent,0,Education,C,4800,13.35,0,0.16,N,3
26,95000,Rent,0,Venture,A,12000,8.49,0,0.13,N,4
24,48720,Rent,NULL,Education,C,10000,13.85,0,0.21,Y,3
23,13200,Own,3,Debtconsolidation,A,4950,7.9,1,0.38,N,4
25,47000,Rent,1,Debtconsolidation,A,9000,7.51,0,0.19,N,3
24,44000,Mortgage,6,Education,F,7500,16.33,1,0.17,N,2
